industry,budget,mail_response_count,total_meet_count,mail_open_rate,website_visits,converted
Healthcare,18910.281806202187,5,6,0.3330056134120669,32.0,1
Healthcare,45003.877642428335,9,7,0.47957004241764,38.0,1
E-commerce,103481.26625198685,0,0,0.1512282824056697,3.0,0
SaaS,18652.573263202125,3,2,0.2708974753711882,23.0,0
E-commerce,18969.29007002152,1,0,0.0908512755395291,11.0,0
SaaS,144387.77040737137,1,2,0.2850538182154658,15.0,1
Finance,28201.03754265731,2,0,0.6221364189305333,44.0,0
SaaS,102453.06169213569,1,2,0.1854223662635465,17.0,0
Finance,36072.190663795605,11,12,0.4211197864824357,43.0,1
Healthcare,15104.07126724608,1,0,0.7364409648755268,34.0,0
Finance,17585.933828659647,2,0,0.6091320476410669,31.0,0
E-commerce,12585.80264627332,0,0,0.7603514890354993,48.0,0
Finance,60525.250965619045,0,0,0.159942643180825,7.0,0
Manufacturing,332957.1658954057,1,2,0.1932257073907253,0.0,0
E-commerce,208275.1476958517,2,4,0.1342127256127776,18.0,1
SaaS,69943.79837211524,5,2,0.2381553810441845,31.0,1
SaaS,9447.248443721468,7,5,0.4707712392230199,30.0,1
SaaS,61093.60490941418,3,3,0.3248976578888192,12.0,1
E-commerce,57910.56158677917,2,1,0.0661678019003293,11.0,0
Healthcare,48192.91580451718,3,3,0.2132149503057897,22.0,0
E-commerce,26181.06586298385,3,3,0.3242983794095821,5.0,0
SaaS,53145.74545410146,4,1,0.2654378647681608,19.0,0
Manufacturing,30472.60793361614,5,0,0.1577631035860565,18.0,0
SaaS,16096.185398066342,3,0,0.3860752527105874,49.0,0
SaaS,21107.19729412389,2,2,0.2114688503453657,20.0,0
E-commerce,80182.85135368055,4,1,0.2516224184872613,36.0,1
E-commerce,86948.30505922041,5,3,0.2257927877721504,38.0,1
SaaS,35416.6190999282,1,2,0.59126589178509,42.0,0
Finance,159844.2995820203,4,4,0.2154662453210768,19.0,1
SaaS,127039.59444436226,12,8,0.3809982945056203,21.0,1
Manufacturing,66021.61032090867,0,0,0.1449697370974131,8.0,0
E-commerce,133035.50574649763,6,3,0.1920105914100526,17.0,1
E-commerce,115894.23344570384,2,1,0.2230285947058806,6.0,0
Finance,61105.23047032149,0,0,0.2049746750729073,15.0,0
SaaS,99653.56907777584,4,2,0.2625369872981375,11.0,1
SaaS,8698.197917101075,1,1,0.6815432597763718,64.0,0
E-commerce,14683.83146776049,1,0,0.7777926926928475,52.0,0
Finance,54298.0404567942,8,8,0.3825391017706593,36.0,1
E-commerce,50854.50612277579,15,8,0.38938482051087,37.0,1
SaaS,25044.7421949493,6,5,0.1881246958560546,29.0,1
Finance,435850.7813485812,0,0,0.3675467766572283,4.0,0
Healthcare,44105.13962252754,1,0,0.2486531648124741,17.0,0
Healthcare,173335.8775726756,2,0,0.1482122532856784,12.0,0
SaaS,28128.29636917117,10,4,0.5381717240910409,15.0,1
Finance,244800.91298845067,1,3,0.0352363484439118,1.0,1
Finance,361579.4689969781,1,1,0.1662385501201429,4.0,1
E-commerce,207784.6286284469,2,4,0.4104677166349991,16.0,1
Finance,127172.82563897235,2,0,0.0696428773484297,20.0,0
Finance,56704.820979623895,6,0,0.07477955487526,18.0,0
SaaS,137388.05949215157,1,3,0.2340142616924362,10.0,1
SaaS,15620.055007883702,0,0,0.7689575637218812,30.0,0
E-commerce,188845.77232186665,0,0,0.1442134651016131,6.0,0
Healthcare,55959.529521265,4,4,0.1729474656410556,25.0,1
E-commerce,13199.659188384028,4,0,0.8487955801648466,41.0,0
SaaS,18451.945908819373,2,0,0.6945325864511902,51.0,1
Finance,146308.09141032226,2,2,0.2311294486974011,20.0,0
Finance,153369.37377188576,4,1,0.3752114488073516,21.0,1
Healthcare,66626.74291039615,4,1,0.1701400716141087,26.0,0
Healthcare,89894.21264103707,4,1,0.2685846542708295,11.0,0
SaaS,29821.38409917736,1,2,0.0694425947868905,18.0,0
SaaS,16386.397461051045,0,0,0.685612227974649,39.0,0
Healthcare,30832.3905921052,6,5,0.4381913241927053,23.0,1
Finance,79298.38453852387,10,7,0.349303291119178,38.0,1
Finance,125951.64225052984,11,7,0.2884475531679134,23.0,1
SaaS,20630.94747948105,5,4,0.3026152781252612,32.0,1
Healthcare,46575.08633930853,6,2,0.3631982575829222,14.0,0
SaaS,119942.72678723552,1,2,0.207441406214254,2.0,0
Finance,10069.971927713505,1,0,0.8604555489406056,29.0,0
SaaS,33062.670523175744,1,1,0.1485876229092363,16.0,0
E-commerce,148270.0434145444,9,6,0.39157814050949,27.0,1
Healthcare,88274.95851242868,3,3,0.2492013521518372,11.0,0
SaaS,70063.69826872296,5,1,0.2899528678720368,11.0,1
Manufacturing,59362.635220652846,9,10,0.3863901678143955,28.0,1
Healthcare,229239.1222243272,0,0,0.210916231559962,4.0,0
SaaS,28104.828339330128,3,0,0.1901623083876127,11.0,0
Finance,54253.86104075067,6,4,0.352572980517218,18.0,1
SaaS,313143.7929306384,0,0,0.0884153758103266,6.0,0
Finance,80085.56711186512,1,0,0.0770305968777276,20.0,0
Manufacturing,10225.71067270796,1,0,0.2835271940231726,63.0,0
SaaS,76968.69724700628,0,1,0.260067221397243,28.0,0
E-commerce,176363.7368683593,2,4,0.199263767839658,9.0,1
SaaS,76770.81691123861,5,4,0.2024195486893013,22.0,1
SaaS,31961.72001072763,4,0,0.3908540635799006,14.0,0
Healthcare,52296.5833673906,4,2,0.4602762287547897,25.0,0
E-commerce,22452.06262111338,4,4,0.2022064768451071,16.0,0
Manufacturing,164954.22320112266,2,4,0.1167526030285602,14.0,1
SaaS,24098.62140670915,7,5,0.1732843301836922,39.0,1
Manufacturing,34475.7982674801,10,5,0.4960169410183038,37.0,1
SaaS,77184.89776122583,5,3,0.2835271940231726,27.0,1
SaaS,57117.03795986784,4,2,0.2575656151775417,15.0,1
SaaS,163622.30239226157,0,0,0.3758356578733405,8.0,0
Finance,396901.6093395992,1,0,0.0989586580972438,3.0,0
Finance,64052.77771212173,8,6,0.2376194406422818,36.0,1
Finance,167548.93872112027,4,4,0.214216861393571,25.0,1
SaaS,10517.20737063891,1,0,0.7960507238623719,19.0,0
Healthcare,86385.28665980461,6,9,0.1629314212262638,33.0,1
Healthcare,53559.8268646076,2,3,0.3977324751440741,22.0,0
Manufacturing,30373.366772487032,7,3,0.3293705687527256,22.0,1
Healthcare,84802.84342907424,4,0,0.2467650107739103,16.0,0
SaaS,48083.37036549848,3,0,0.1272704919015144,19.0,0
Finance,81194.57852849929,2,2,0.0524926654099065,34.0,0
Finance,130695.5009331836,3,0,0.2476577392511944,5.0,0
E-commerce,13600.133200374969,0,0,0.6684145030798642,50.0,0
SaaS,66072.14325021938,1,0,0.1196868844265992,21.0,0
E-commerce,34533.15038244719,10,8,0.377945173378316,31.0,1
Finance,94746.65492960023,2,1,0.1626664499660759,11.0,0
SaaS,48279.03046598678,10,3,0.5445627406411532,20.0,1
Healthcare,702128.659430441,2,3,0.3087083218934609,6.0,1
Finance,80232.51420286299,8,4,0.3328189661946953,26.0,1
Finance,159183.4556227525,6,2,0.4086596380186462,31.0,1
Finance,14389.844678612022,2,0,0.4490275851725162,11.0,0
Healthcare,56397.33841426511,1,3,0.2919000821027621,7.0,0
Finance,32557.17582860949,9,6,0.4914206920673063,24.0,1
Manufacturing,86004.89532382398,1,3,0.3605954756129012,14.0,0
Healthcare,60639.91706541074,0,0,0.1445108162169379,28.0,0
Finance,407540.5414565165,0,0,0.2835271940231726,16.0,0
Finance,65371.94036084174,7,3,0.1759060501626677,11.0,1
SaaS,154601.92496077786,4,4,0.2511579314110024,19.0,1
Finance,281325.66076344304,2,4,0.3914612630746,12.0,1
E-commerce,44278.50305124673,5,4,0.2846255896166354,18.0,1
Manufacturing,57734.11820328428,4,3,0.2249156408673269,26.0,0
Finance,317452.9132134093,6,15,0.5401176299382057,5.0,1
SaaS,84360.63659147033,4,2,0.4100221157425974,17.0,0
Finance,46502.79190604229,11,6,0.2263796700653464,30.0,1
SaaS,21469.554593316094,4,4,0.2960790467849423,8.0,0
Healthcare,36391.82576754099,2,0,0.158608810737814,8.0,0
Healthcare,50307.27329956206,4,2,0.4077119919491627,21.0,0
Finance,164559.0729668774,0,0,0.1433728047718309,11.0,0
SaaS,41585.57525146674,4,4,0.2347817603330665,12.0,1
Healthcare,20305.45903341526,3,0,0.5126068434793091,35.0,0
Finance,84801.71949454136,6,4,0.2854280320972734,14.0,1
SaaS,126093.49616595556,1,0,0.2644814418916402,5.0,0
SaaS,12610.51619896851,1,0,0.750010310337429,16.0,0
E-commerce,54763.07697336867,5,1,0.350931251908963,15.0,0
Finance,152201.10660282796,2,5,0.5556926168805867,9.0,1
E-commerce,31007.47929553353,1,0,0.2083282903417842,14.0,0
SaaS,163476.96245546237,1,2,0.1605007476931207,5.0,1
Finance,103261.52695930058,4,1,0.182969372085673,16.0,0
SaaS,55533.90350696213,5,5,0.1793735606539204,19.0,1
Healthcare,448993.012455912,2,3,0.3884049214344908,7.0,1
Manufacturing,75804.71359702547,4,5,0.3402501169427183,16.0,1
Finance,190672.72449270703,1,0,0.065532218668879,7.0,0
SaaS,14747.486427378251,1,1,0.3973086456050378,53.0,0
Healthcare,173441.5983895674,4,6,0.1804762030218046,15.0,1
Manufacturing,31584.164975932967,3,2,0.363285306282286,6.0,0
Healthcare,53456.7126488489,0,0,0.324249888681805,1.0,0
Manufacturing,189578.754869402,0,0,0.2162938346371527,9.0,0
Manufacturing,12628.33936007677,1,0,0.1608510639030769,7.0,0
Healthcare,60333.264439015365,21,10,0.40977584481181,32.0,1
E-commerce,339392.1369915183,2,2,0.3915265458505654,10.0,1
Manufacturing,41840.323787779314,3,2,0.2783462744956561,11.0,0
Healthcare,40970.76428471161,11,7,0.2801675423509518,47.0,1
Healthcare,66127.25193241549,4,1,0.2489958213678035,11.0,1
SaaS,335066.7820123203,5,12,0.6067307899728442,5.0,1
Healthcare,86912.52884290557,2,3,0.1907780414071813,5.0,0
Finance,14978.225934352004,0,0,0.2835271940231726,55.0,0
Finance,49859.648321788,0,0,0.1263588234464623,35.0,0
Healthcare,145656.50447347446,6,2,0.3498575990400488,31.0,1
Healthcare,44932.52321082725,2,2,0.2698118576236259,18.0,0
Finance,41227.09467063795,1,3,0.2128089193053169,13.0,0
E-commerce,43977.818766066266,5,4,0.4195635551613094,25.0,1
SaaS,103935.505186429,10,4,0.2746464024633177,24.0,1
Finance,77222.57701382955,3,2,0.1907827042506872,29.0,0
SaaS,18699.8298139033,3,1,0.7749594829340846,21.0,0
SaaS,49409.30009244873,6,9,0.2557378106134931,27.0,1
Manufacturing,75089.18513206248,12,7,0.1787802335884863,21.0,1
Finance,54718.62146132821,1,2,0.3808914478991463,6.0,0
Finance,36972.845705307445,9,2,0.4024230723888455,19.0,1
Manufacturing,66430.71002494243,0,0,0.1202726496588852,17.0,0
Manufacturing,58750.2189508949,1,0,0.069466081873973,8.0,0
SaaS,27522.645810681614,6,5,0.3056225930673292,24.0,1
E-commerce,37556.02277494322,2,0,0.3576699408923291,15.0,0
Finance,505671.1026873984,2,3,0.2772738861521603,12.0,1
SaaS,12755.541323801766,1,0,0.7799969428160783,39.0,0
Finance,59809.854256638246,8,8,0.3164877146859312,33.0,1
Finance,22178.78569455763,3,3,0.2570656570937941,20.0,0
E-commerce,74291.03314717812,7,7,0.4624739700604086,21.0,1
Finance,291254.2826387304,2,5,0.2351566794909254,8.0,1
SaaS,87696.74064340327,0,0,0.1854709341817378,25.0,0
Manufacturing,37550.007380515424,16,10,0.6417730411925183,32.0,1
Finance,74720.2021027509,13,11,0.3626393159319596,41.0,1
Manufacturing,130146.22848620063,10,7,0.3713148405565406,27.0,1
Manufacturing,65712.86317048306,2,0,0.1933735152910682,12.0,0
SaaS,156532.17896137692,2,2,0.2237429568635085,24.0,1
Finance,178645.3045832419,5,5,0.4553186141081436,14.0,1
Healthcare,212228.4070273488,0,0,0.2534986954364394,11.0,0
Healthcare,19487.0484440914,7,5,0.3030040901080314,19.0,1
Healthcare,144114.82535404808,7,1,0.3419585549976771,20.0,0
Healthcare,109751.24187476316,6,7,0.2835271940231726,40.0,1
Manufacturing,57700.51322396107,5,3,0.374094845074396,18.0,0
Finance,43592.25881101512,3,2,0.1329820219745701,11.0,0
SaaS,44153.099256665606,3,2,0.232352062370026,15.0,0
Finance,47036.43472962775,3,2,0.3649624504210473,15.0,1
SaaS,74844.31890708237,1,0,0.151353500261249,10.0,0
Manufacturing,188211.58264659863,2,3,0.2835271940231726,5.0,1
Healthcare,41883.23810369213,2,2,0.3611954481945879,19.0,0
Finance,66874.36009640296,1,0,0.0430532582204605,17.0,0
SaaS,39429.15232541658,5,0,0.4945628391285915,15.0,0
SaaS,28178.255206190708,3,2,0.1959158791163209,26.0,0
SaaS,171198.67101001463,1,1,0.1048363221338114,32.0,0
Healthcare,80164.88935734596,4,2,0.3351404239672284,16.0,1
Healthcare,59735.88171698884,3,2,0.3065856943955802,30.0,0
Manufacturing,25881.446033236916,2,1,0.0980435871991279,14.0,0
Manufacturing,68944.52348618441,3,2,0.432394196628225,19.0,0
SaaS,17838.22424599722,1,0,0.7609726088063068,71.0,0
E-commerce,13285.388909765228,0,1,0.5380273764758542,48.0,0
SaaS,193708.67384900444,2,4,0.3427996585460338,14.0,1
Healthcare,32271.487080832376,2,0,0.7723320555808981,85.0,0
Finance,92934.81409913032,3,1,0.3357309414492145,15.0,0
Healthcare,61725.42933704913,5,4,0.130995801315148,31.0,1
SaaS,9300.504994308629,2,0,0.7599185921695059,50.0,0
Finance,250187.80869202613,3,3,0.1262094180711812,20.0,1
Healthcare,22984.649466803832,2,0,0.888909865115162,39.0,0
E-commerce,319839.3656567217,2,2,0.2496908014563578,6.0,1
SaaS,30698.57708465953,11,6,0.5256286718074475,42.0,1
SaaS,61971.0678526281,4,2,0.1591575858485301,8.0,1
Manufacturing,244035.59154580173,2,4,0.3566716882809566,9.0,1
Finance,23058.977897054458,2,0,0.2835271940231726,20.0,0
SaaS,51098.86148336727,2,0,0.2357729053613633,8.0,0
E-commerce,10568.06414145793,2,1,0.8243713430734393,36.0,0
SaaS,38114.54080453791,8,10,0.3489838052404884,36.0,1
Healthcare,34559.84063211131,5,2,0.2442958252887866,28.0,0
Finance,565820.6447535485,0,0,0.1512368392774215,9.0,0
E-commerce,20184.253338925755,8,7,0.2615751148599481,19.0,1
SaaS,13791.425406753826,0,0,0.6950217167817772,26.0,0
E-commerce,118684.56071278964,4,1,0.2835271940231726,8.0,0
SaaS,47577.0409077996,5,6,0.2908398539687928,15.0,1
SaaS,69682.26330267843,6,3,0.267490043631637,12.0,1
E-commerce,47950.33209609456,7,3,0.3509487337162885,39.0,0
SaaS,63989.13635082229,8,7,0.2857154888166323,34.0,1
Healthcare,16231.914383405378,5,0,0.7359026086969713,86.0,0
SaaS,143458.99040677169,5,4,0.1368700460844509,25.0,1
E-commerce,35750.62856427184,5,4,0.497012147099708,9.0,0
Healthcare,58126.84352867357,1,3,0.1746930988438778,10.0,0
Healthcare,72666.76936406587,4,3,0.2360053179910758,14.0,1
Finance,564222.7600359118,0,0,0.0720875078180794,2.0,0
Manufacturing,66675.41435704516,3,1,0.242327296945584,14.0,0
Finance,192056.2324807489,11,5,0.3964987863827595,17.0,1
SaaS,50552.43056597377,6,7,0.1831910309762062,25.0,1
Healthcare,124499.315936441,6,2,0.385763507674891,7.0,0
Healthcare,17408.255523422136,2,2,0.5716951981955494,38.0,0
SaaS,16841.487559712838,10,2,0.2564424925728443,21.0,1
Finance,209508.21530211545,2,6,0.3921513188139249,8.0,1
SaaS,106206.27947776228,11,4,0.3449744207894455,12.0,1
E-commerce,33189.62056906498,7,3,0.2717176809179827,12.0,1
E-commerce,111166.83145097124,4,1,0.3233862517106551,23.0,1
Finance,226038.244132833,9,9,0.4739208343023037,31.0,1
E-commerce,41063.15414402786,1,0,0.1673869425908626,14.0,0
SaaS,188233.9670812864,1,2,0.1755210378106559,12.0,1
E-commerce,16939.320362918137,3,2,0.3119964743474649,21.0,0
SaaS,202653.0440186596,1,2,0.4718881552001447,8.0,1
SaaS,30396.907885398065,2,1,0.2112859595467408,12.0,0
Manufacturing,12892.782015799416,3,2,0.1791493790643267,18.0,0
E-commerce,101555.96377452218,0,0,0.1635228370975948,12.0,0
Healthcare,38759.85133743723,4,2,0.1225539585153027,26.0,0
Healthcare,93561.35630443772,7,4,0.3496674055021458,13.0,1
Healthcare,281801.12728334113,4,3,0.5043191974646288,10.0,1
Healthcare,10936.395159505984,5,0,0.4617110042680272,45.0,0
Healthcare,190278.45926865624,2,5,0.1530605192599117,9.0,1
Healthcare,49556.40208250197,5,2,0.2858544888074127,10.0,0
E-commerce,118488.79162044857,2,5,0.5131433954523493,15.0,1
Finance,42692.760065342445,9,9,0.3637301891084618,18.0,1
SaaS,88821.05189305494,4,4,0.1828052519032898,31.0,1
Finance,50037.10117266731,2,3,0.2888065212826546,23.0,0
Healthcare,99842.49879375022,0,0,0.1785270815982327,1.0,0
Finance,14046.793760428194,1,0,0.4611197039760327,47.0,0
Healthcare,21919.84478559544,3,0,0.6145573676238919,51.0,0
E-commerce,50061.23417869861,4,4,0.0839172852539727,23.0,1
E-commerce,206807.9502701514,1,1,0.119315186903138,10.0,1
Finance,33937.672122765805,2,0,0.1439510877160719,8.0,0
SaaS,29147.965455234396,3,0,0.1752659438975478,13.0,0
SaaS,163231.043344951,5,7,0.2896316305936111,5.0,1
E-commerce,49816.93044033336,5,1,0.3397968500407583,13.0,1
E-commerce,36389.53793416856,11,9,0.3056861223267222,31.0,1
SaaS,11490.637229853752,0,0,0.1088919521092235,6.0,0
SaaS,129039.69214411324,2,2,0.4648788839805357,19.0,1
E-commerce,264634.84780206566,2,1,0.1774620204937989,1.0,0
Finance,20397.519190154595,2,1,0.5947154650643752,47.0,0
Healthcare,147696.6191138871,0,2,0.3603851184001398,16.0,0
Manufacturing,53417.37742155172,4,3,0.2370896456696812,19.0,1
SaaS,100799.69473196298,0,0,0.2408547900599655,11.0,0
SaaS,99634.9621189328,7,2,0.4268023106171068,22.0,1
SaaS,280741.7885647622,2,1,0.2821319854382539,4.0,0
Healthcare,225613.2942176117,1,2,0.2453134004656811,2.0,1
SaaS,31241.649024003884,7,7,0.3221738679570439,39.0,1
SaaS,17738.108917721547,0,0,0.7307750437035588,52.0,0
Healthcare,15915.742133257669,0,0,0.49965833046175,58.0,0
SaaS,43343.960220073655,1,0,0.1398304543350578,7.0,0
E-commerce,227907.51913732427,2,4,0.1318781123773021,1.0,1
Finance,20133.95612452873,4,1,0.2694635811605652,39.0,0
SaaS,8591.977091475164,4,0,0.7170549508879074,42.0,0
Healthcare,84093.1135872201,2,0,0.2396141516191285,29.0,0
SaaS,26107.79561539964,3,0,0.1706330869328979,15.0,0
Finance,255498.35339757177,1,0,0.1222659969494078,10.0,0
SaaS,50654.70733874672,3,3,0.0879135303489077,14.0,0
E-commerce,84747.34587020229,4,5,0.371714172984985,31.0,1
Healthcare,75282.79033405257,3,3,0.2075329347768643,15.0,0
Manufacturing,14190.404298269175,0,0,0.6647303301996323,35.0,0
Manufacturing,24330.78195811742,1,1,0.2129237087084581,19.0,0
Finance,52230.8465494112,2,3,0.2835271940231726,7.0,0
Finance,67699.01646344799,4,1,0.1824279585165973,13.0,0
Manufacturing,94752.40310984064,3,1,0.1442410992529429,16.0,0
Manufacturing,21775.625127442552,1,2,0.4346185414108289,10.0,0
Finance,54889.68970270158,2,0,0.2856149577876535,11.0,0
Finance,69364.33226777082,9,1,0.4439196998246257,12.0,0
Finance,15951.274679032138,3,0,0.8001610766295655,29.0,0
Manufacturing,159886.2899287273,15,7,0.2554531884026869,17.0,1
Finance,64249.50257602624,2,1,0.1183249283607955,12.0,0
SaaS,62477.77586711389,8,2,0.5109364711549367,14.0,0
E-commerce,86462.106901207,3,1,0.2217964068248422,31.0,0
Finance,19091.931576309344,5,1,0.211591048763369,15.0,0
SaaS,35830.66107195302,12,4,0.5099365373992205,40.0,1
Healthcare,140529.10829845964,2,2,0.236009065249455,9.0,1
E-commerce,9131.134857948977,0,0,0.7688814782089238,21.0,0
Healthcare,102538.837337718,1,0,0.0930879438256776,33.0,0
SaaS,48152.28941794896,9,7,0.399665147776751,19.0,1
SaaS,178053.5378376618,5,5,0.2260165940075291,39.0,1
Finance,15268.787708852777,3,0,0.6718113313921094,61.0,0
Finance,53060.55019870271,1,0,0.1756062050629771,25.0,0
Healthcare,45305.07058867318,2,0,0.171706771490934,15.0,0
Healthcare,16663.130036181483,2,1,0.5917236230469778,38.0,0
E-commerce,79501.7759536562,12,9,0.4517036870052465,25.0,1
E-commerce,86949.69370968844,2,0,0.1753451333222903,13.0,0
SaaS,52644.53115650286,4,4,0.3180900047282233,14.0,0
SaaS,46296.52655489054,9,3,0.5361036827269208,17.0,1
SaaS,37382.963643094256,4,1,0.169028499069635,10.0,0
E-commerce,37426.741775521004,8,5,0.2421370699980428,28.0,1
Healthcare,76970.03144260078,8,6,0.384574547077985,32.0,1
Healthcare,69375.01337958216,2,1,0.1834765962866576,10.0,0
Healthcare,36427.99358351261,5,1,0.2054456678259388,21.0,0
SaaS,41892.326604055976,8,2,0.2060650063654261,24.0,1
Healthcare,70024.24653806278,1,1,0.1738733780637921,11.0,0
Healthcare,29688.20575679473,2,0,0.8246491637958503,59.0,0
Finance,60809.38811051076,7,4,0.5529698795406995,21.0,1
SaaS,172774.4192643693,1,0,0.0840141403514468,4.0,0
Finance,40151.73347623488,3,0,0.2881805776909484,12.0,0
Finance,15594.307538539602,2,0,0.6106484690308785,37.0,0
Healthcare,15639.467494453682,2,0,0.4827098218749662,25.0,0
Finance,34133.79234203156,5,2,0.2316685522006808,12.0,0
SaaS,54540.07161942018,3,0,0.2263852890583625,11.0,0
Healthcare,81563.00602241914,4,3,0.2466768611940734,31.0,1
Healthcare,115917.23928650148,3,2,0.2112864940452521,19.0,1
SaaS,42149.58511757478,3,5,0.1986366678107695,22.0,1
Finance,67890.18661365713,2,1,0.2033894432507734,24.0,0
Finance,28551.142841702494,1,0,0.1215036778788512,7.0,0
E-commerce,27152.374037696456,3,2,0.2019869423911879,11.0,0
Healthcare,239266.61297674736,2,4,0.1361722285548667,0.0,1
Healthcare,51218.73886804857,11,5,0.3876888529496537,15.0,1
Finance,26758.30565663868,4,0,0.2835271940231726,18.0,0
SaaS,43379.120571296655,4,1,0.0863414754619323,18.0,0
SaaS,267681.87453404424,1,0,0.220855094395393,14.0,0
SaaS,26797.175910217,3,0,0.2211324073144996,12.0,0
SaaS,106863.59034933796,5,1,0.2344453941743729,18.0,0
Finance,51662.16874885051,6,8,0.1243103779157469,26.0,1
Healthcare,90405.30445701513,1,1,0.0732247990484625,17.0,0
E-commerce,12965.787361233217,11,6,0.2950243891916418,28.0,1
Manufacturing,13882.375550616443,1,0,0.728164831803986,49.0,0
Finance,109264.05024450531,3,2,0.1269429176448361,7.0,0
SaaS,50239.94414748526,2,6,0.3405135515467284,9.0,0
